id_starname,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_feh,iso_feh_err1,iso_feh_err2,iso_mass,iso_mass_err1,iso_mass_err2,iso_rad,iso_rad_err1,iso_rad_err2,iso_rho,iso_rho_err1,iso_rho_err2,iso_lum,iso_lum_err1,iso_lum_err2,iso_age,iso_age_err1,iso_age_err2,iso_dis,iso_dis_err1,iso_dis_err2,iso_avs
kic11073351,6058.176228680484,122.83508449169403,-132.8372742632082,4.381229797331414,0.0369665354155968,-0.0581221344079407,0.0386291070188627,0.1432155766324596,-0.1387456563686218,1.1147466928461776,0.0407365803263255,-0.0616811595291046,1.1219574160685586,0.0472441504742218,-0.0354659166569382,0.7777601072913992,0.0933225270260043,-0.1231300327417511,1.538516259865607,0.0848433106046941,-0.0789310376245784,2.266,2.912,-1.721,1143.1724896278745,26.154404327469365,-25.85643402900177,0.1921584454773601
kic11090765,5909.656699558321,113.3237525030736,-126.6917415556727,4.418750276067831,0.0349991203683552,-0.056961835986323,0.0495003966243753,0.1400648094934614,-0.1336087993525635,1.0563409339743843,0.0581272363572034,-0.0633407106121917,1.0503297680607544,0.0414632508646948,-0.0317932352323353,0.9067963256175984,0.1022811410961384,-0.1404048414857802,1.2209316103386174,0.0589310267276035,-0.0553172338974627,2.627,3.495,-1.993,981.4895960304924,19.68713518504489,-19.48601300187101,0.1372560237183675
kic9570741,5680.350989213759,107.8566163227906,-120.66901376538772,4.482895809482064,0.0338006266593371,-0.0575358077679846,-0.0285148881099725,0.1337933003221586,-0.1319807198804559,0.9552132154664564,0.0413322888627947,-0.0611795663311331,0.9283098334242512,0.0368279403603832,-0.028264623969491,1.1885356478971114,0.1300205798457629,-0.184163732350522,0.8152075705540076,0.0364518157678465,-0.0333833835645542,3.514,4.996,-2.702,834.1483657672154,15.96086685044918,-15.427015299656889,0.1372560237183675
kic9607164,5107.199897471858,94.85066622351042,-99.9378309699514,4.563480411506327,0.036489676280885,-0.0588275121397705,-0.0869441367056144,0.1361287684158963,-0.133749553804571,0.7974262473289748,0.0391770271719972,-0.0458026147202923,0.7700340529843415,0.030813556739407,-0.025783302025604,1.7242827477415863,0.2053998675075117,-0.2718626888386353,0.3669091275528305,0.012731858724725,-0.0126004413221791,7.045,9.363,-5.403,527.17648013052,8.672663600462442,-8.369836265520348,0.1489151634209382
kic6462863,6718.930034326203,139.39289200434814,-141.69141921241498,4.312012650314525,0.0242399146539087,-0.0380401507884409,-0.0586184736084627,0.1297545398239799,-0.1382098507002474,1.2942254202684955,0.0506486269192456,-0.0463972445708136,1.319476766416524,0.0429128675497259,-0.0315062507366987,0.563888318557701,0.0461448365216903,-0.0624160788010644,3.2162486538015846,0.1599661173306135,-0.1469122895189727,0.634,0.854,-0.481,470.4362539158991,6.798472046455913,-6.757413549041871,0.5312500316722879
kic9782691,6051.5706557919775,114.17113423749016,-125.54529170480964,4.428116478918673,0.0302460260507562,-0.0505861218822643,-0.0916858126889965,0.1289921450319675,-0.1323362475726741,1.053882451473561,0.045285070746601,-0.0592326463968224,1.0388262827878736,0.038109975195264,-0.030941248286854,0.936871500636536,0.0944924275088273,-0.1303539615283629,1.3129630362298423,0.0721393551631683,-0.0686599098906159,2.016,2.932,-1.556,1020.0911376052228,23.14659559878476,-23.06570780490597,0.2469306558571136
kic11709124,5863.352318967685,118.0760507546529,-136.54980183760745,4.4313241259225125,0.0396062270785471,-0.0626441229407026,-0.0269709051394708,0.1356199975614613,-0.134788165419257,1.0157304809046723,0.0572984485124155,-0.0630588239383853,1.0117940371075749,0.0434659429400507,-0.032511247105919,0.9688476409579192,0.1225632704858536,-0.1641466576746127,1.0995793302264385,0.0526879474699437,-0.0496181402150166,3.33,4.316,-2.503,913.6269948044272,18.12050005492415,-17.99647698341107,0.1921584454773601
kic11805075,5488.023191130151,180.53653441574892,-191.16143794888103,4.314626760742319,0.0836050445174567,-0.0954081920087785,0.1795941297063122,0.1186486856246033,-0.1483283553111112,0.9452502958638196,0.0858812125615299,-0.0768191529380032,1.1054622936736238,0.0823311694199744,-0.0648277277465161,0.673339997511104,0.1927540845321192,-0.1641503349325997,1.0206590268390463,0.0460936162024181,-0.0436133368489619,10.472,6.399,-5.795,959.9173517119398,20.09384635996912,-19.71092423107666,0.1372560237183675
kic11824222,5499.075268309693,167.79260482966674,-186.8528963390181,4.3674577647210695,0.0816177494168872,-0.0935124978455856,0.064165086961593,0.1364563175192999,-0.1485482468809772,0.9145555918161212,0.0745955358218173,-0.0829528358868121,1.022835649287938,0.0714338555155948,-0.0557891947421415,0.8211983690575322,0.2265885296654781,-0.1973739277004366,0.878041061956192,0.0371876391702581,-0.0343561127000686,10.32,7.645,-6.545,770.7411540226065,14.57044935074464,-14.389864585917168,0.3294144691957247
kic12302530,4383.315080754457,75.53995198823213,-74.17172998391288,4.596355047179115,0.0406487798386114,-0.0370126496884157,0.0808320156875829,0.150562859811824,-0.1334563547675784,0.6937232083435994,0.0218820861522761,-0.0552386370878851,0.6853848015779629,0.0196089753510249,-0.0178609800195307,2.083418102691313,0.2694222895155067,-0.2013656112259347,0.158569295072266,0.0064523805158623,-0.0110821990398944,*10.703,9.093,-7.661,290.2606127895838,4.248925744506323,-4.231544523877005,1.1599449012654208e-13
kic11904151,5763.698563289839,130.02786443904824,-160.2735110692911,4.403559587514988,0.0535978023731331,-0.0723469200998554,0.0167883012349872,0.1393232035950311,-0.1409087034731158,0.993424692080002,0.0606231339838394,-0.0785316510307823,1.0295894770662049,0.0509084994823041,-0.037290939264847,0.8912623541077848,0.1528030559989813,-0.1707061160707104,1.0673859593478248,0.0376170691124366,-0.0361317883812144,5.134,5.168,-3.611,185.2466717430649,2.597930090719643,-2.5897344552617483,0.0
kic3559935,5283.546661291703,81.74612793484175,-106.2603999380808,4.503718707490371,0.0380632220093213,-0.0661042563820819,0.2349657400173086,0.1132543514379688,-0.1301213013665318,0.9152087664822433,0.0373889295506137,-0.0634563502297977,0.8826451702935253,0.0382466821935019,-0.024784316381294,1.3111477059780066,0.1573938121747218,-0.2302501904483465,0.5521050531060585,0.0205622096289357,-0.0196102760942995,5.385,7.587,-4.135,615.2222016912885,10.816098198138093,-10.4485008414199,0.1280531608201569
kic3966801,5064.02356351862,92.9718467409748,-116.26000602116984,4.607620034010153,0.0286104532872775,-0.0534706889497877,-0.2732957530841169,0.1382920508305404,-0.1354488162649504,0.7553830742923627,0.0228804290352169,-0.058794453797586,0.7102230045333674,0.0280555027566882,-0.0220156481369622,2.068262011347838,0.205888793562651,-0.3031966598869724,0.300535197891278,0.0125854963492489,-0.013784596944764,5.434,9.246,-4.278,515.922151278027,8.88806088669844,-8.912778455460455,0.4464905516069253
